"gene","log2FoldChange","lfcSE","pvalue","padj","padj_manual"
"65019",0.581387966724821,0.110774140936415,1.3240496640715e-07,5.48260043765078e-07,5.48260043765078e-07
"66448",-0.99988311365928,0.193510449014128,1.33530323873747e-07,5.52781430912357e-07,5.52781430912357e-07
"434401",-0.989785255483881,0.191269045918014,1.34212507883362e-07,5.55466388410608e-07,5.55466388410608e-07
"56325",2.08062015131949,0.42027389125553,1.34624598459908e-07,5.57032443690184e-07,5.57032443690184e-07
"67911",1.30141636709128,0.254795567352275,1.35472753690216e-07,5.60401556181e-07,5.60401556181e-07
"68087",-0.902997869449566,0.173909588466402,1.363432319852e-07,5.63861302155455e-07,5.63861302155455e-07
"227446",0.883740611267486,0.170323935654304,1.36789405898133e-07,5.65565002375224e-07,5.65565002375224e-07
"231861",-0.992214980362059,0.192125974263342,1.36911927770687e-07,5.65930024018368e-07,5.65930024018368e-07
"108686",-1.13593130409869,0.221221228270625,1.370305137028e-07,5.66278597876821e-07,5.66278597876821e-07
"19286",0.850028340780822,0.163577672686563,1.37212994458227e-07,5.66890976854409e-07,5.66890976854409e-07
"98766",-0.90380308164517,0.17514572429096,1.38126943995481e-07,5.70524333894379e-07,5.70524333894379e-07
"23876",-1.77323919492978,0.35401423377415,1.38479755898484e-07,5.71838712216324e-07,5.71838712216324e-07
"67009",-1.04695996496586,0.203513779912617,1.38916258797812e-07,5.73429608710188e-07,5.73429608710188e-07
"245596",-4.04789610239287,0.842748023596134,1.38934397028694e-07,5.73429608710188e-07,5.73429608710188e-07
"16156",-2.56638651769503,0.52654189654195,1.40171241502464e-07,5.78390070403327e-07,5.78390070403327e-07
"432611",-3.55477676751832,0.71492312838048,1.41026438182278e-07,5.81773651897442e-07,5.81773651897442e-07
"100045066",5.04164999739201,1.00759022166406,1.41578894393708e-07,5.83906967147704e-07,5.83906967147704e-07
"382036",4.70128002183944,0.955239544279039,1.42514041708984e-07,5.87617138800078e-07,5.87617138800078e-07
"73834",0.743583128535734,0.142658724843072,1.4288920990549e-07,5.89017117141585e-07,5.89017117141585e-07
"20660",0.824898157914483,0.158834410299892,1.44776618973049e-07,5.96648594271877e-07,5.96648594271877e-07
"80718",1.4437500935355,0.285482479432628,1.46032784567997e-07,6.0167545585967e-07,6.0167545585967e-07
"11677",-1.67858862693629,0.334984816607531,1.46547149370249e-07,6.03644250956943e-07,6.03644250956943e-07
"432649",1.17672814401136,0.230124720100393,1.48430534915599e-07,6.11249811199516e-07,6.11249811199516e-07
"74147",1.44650955208356,0.285891876689844,1.48548844270875e-07,6.11584656487561e-07,6.11584656487561e-07
"100126229",2.11176323857927,0.429222400601808,1.48923178189553e-07,6.12973141303114e-07,6.12973141303114e-07
"212541",-2.76874452814709,0.566393866864603,1.49000619097058e-07,6.13139216747414e-07,6.13139216747414e-07
"18457",0.864219116883288,0.167004006555529,1.49445521307215e-07,6.14816940569504e-07,6.14816940569504e-07
"17876",-1.45531326742974,0.288732343175182,1.50530968462056e-07,6.19128367424182e-07,6.19128367424182e-07
"66168",1.22593946582867,0.240276360372456,1.50842535281948e-07,6.20255499554875e-07,6.20255499554875e-07
"30059",-0.885185582103776,0.170981111037584,1.51309968060634e-07,6.22022823188827e-07,6.22022823188827e-07
"68524",0.62600300873402,0.120177412460395,1.52013494753162e-07,6.24759589326148e-07,6.24759589326148e-07
"28126",-0.86817886834467,0.168277440450104,1.52664421681528e-07,6.27278869101582e-07,6.27278869101582e-07
"68421",0.867621042237028,0.167710837269368,1.5285015100943e-07,6.27885933445794e-07,6.27885933445794e-07
"17210",1.05457312232957,0.203905867252614,1.54055564323625e-07,6.3268036727193e-07,6.3268036727193e-07
"228875",1.04876418204552,0.20421157050714,1.54656143070364e-07,6.34989082203954e-07,6.34989082203954e-07
"214895",0.707288642921459,0.136141191179247,1.54804002091509e-07,6.35438329916225e-07,6.35438329916225e-07
"399510",-0.820428303524696,0.158625218030616,1.55097073058135e-07,6.36483271512157e-07,6.36483271512157e-07
"69683",-0.811713162556297,0.156918351374146,1.57348357664396e-07,6.45561765250055e-07,6.45561765250055e-07
"11512",1.08005908967947,0.211080771906801,1.58232499618453e-07,6.49028093968495e-07,6.49028093968495e-07
"114143",0.724650803953958,0.139686543261666,1.59065650850375e-07,6.52283604206575e-07,6.52283604206575e-07
"230125",0.801693715794119,0.154750324986954,1.59521317177441e-07,6.53989923845017e-07,6.53989923845017e-07
"18813",-0.558459073283677,0.10727066200004,1.6078007758926e-07,6.58974150499582e-07,6.58974150499582e-07
"234736",1.31652108957281,0.259455718643118,1.60816801156401e-07,6.58974150499582e-07,6.58974150499582e-07
"56453",-0.705749414521476,0.136115657665267,1.61861045101375e-07,6.63088742385558e-07,6.63088742385558e-07
"320383",2.55703992666761,0.52292997269935,1.63367311297141e-07,6.6909357178933e-07,6.6909357178933e-07
"56758",-1.07512987498231,0.210613689821709,1.64145520024124e-07,6.72114304185974e-07,6.72114304185974e-07
"68970",0.67170479091477,0.12940182621038,1.65479635074506e-07,6.7740920450262e-07,6.7740920450262e-07
"432486",-0.726001788368735,0.140260427965777,1.65994672793463e-07,6.79349329357746e-07,6.79349329357746e-07
"56190",-1.7307091915337,0.347670145607401,1.67052268471775e-07,6.83508415306546e-07,6.83508415306546e-07
"382427",2.81895443926477,0.574604116241896,1.68009420801368e-07,6.87254572097654e-07,6.87254572097654e-07
"353310",-0.897162739659269,0.173881039308673,1.68059108041096e-07,6.8728774268167e-07,6.8728774268167e-07
"415115",-2.00770161504585,0.411001922985967,1.70232458023966e-07,6.96003594146961e-07,6.96003594146961e-07
"16161",2.62443804004127,0.541793114227959,1.70343845788056e-07,6.96286788050585e-07,6.96286788050585e-07
"76976",-1.44811669662134,0.287521766755755,1.70993384554339e-07,6.98769010304875e-07,6.98769010304875e-07
"320091",-1.76039205233469,0.355620466857807,1.72486447493079e-07,7.04696237533512e-07,7.04696237533512e-07
"16185",-2.59203319324522,0.542328175174679,1.72723617049923e-07,7.05490830203911e-07,7.05490830203911e-07
"76843",-1.49393611587872,0.297787824288068,1.72830854102971e-07,7.05649902645373e-07,7.05649902645373e-07
"22367",-0.800760080544301,0.154450384279181,1.72847940460443e-07,7.05649902645373e-07,7.05649902645373e-07
"100046579",-1.64846128056396,0.329491368708904,1.77874311703418e-07,7.25990709248764e-07,7.25990709248764e-07
"18744",-0.829612862840889,0.161125603463841,1.78400456133002e-07,7.27958415176133e-07,7.27958415176133e-07
"226744",-1.11153525498873,0.218576784271441,1.79801665589689e-07,7.3349494871608e-07,7.3349494871608e-07
"12484",1.1066084025894,0.216468376693516,1.80195908020053e-07,7.34921875048475e-07,7.34921875048475e-07
"72479",1.18287003216279,0.23289946713936,1.80775823279578e-07,7.37105169909084e-07,7.37105169909084e-07
"16688",1.57363316522846,0.315152922797975,1.82220970710403e-07,7.42814462599991e-07,7.42814462599991e-07
"100041874",-3.24267576563756,0.675336759563354,1.82441857609149e-07,7.43531535078706e-07,7.43531535078706e-07
"69870",0.918302976161953,0.179138506586687,1.82545573566456e-07,7.4377084817686e-07,7.4377084817686e-07
"66713",0.72017383999381,0.140583746671331,1.8272819263779e-07,7.44331450049942e-07,7.44331450049942e-07
"68796",0.80954497646446,0.15722180227293,1.8352251735639e-07,7.47382905124691e-07,7.47382905124691e-07
"71492",-1.32395591394956,0.262624883326741,1.86633060722513e-07,7.59863175798803e-07,7.59863175798803e-07
"16196",-1.39881605723312,0.278816211495792,1.87405521180317e-07,7.62632512336447e-07,7.62632512336447e-07
"66056",1.64915866685201,0.331992963980434,1.87359523316811e-07,7.62632512336447e-07,7.62632512336447e-07
"103266",-1.15761481404796,0.227873752556986,1.87485513759026e-07,7.62770254106991e-07,7.62770254106991e-07
"432628",1.4095175938728,0.280140927781439,1.88588584932313e-07,7.67069219717305e-07,7.67069219717305e-07
"268980",0.834969183166373,0.162472350516706,1.88770978600057e-07,7.67622208181782e-07,7.67622208181782e-07
"17930",-4.89488421086397,0.972456133614188,1.88844114227544e-07,7.6773074475684e-07,7.6773074475684e-07
"329252",-1.41126115631728,0.281868172851831,1.8973244830157e-07,7.71152537601416e-07,7.71152537601416e-07
"320189",-1.95743166339971,0.396775508157553,1.90706355403007e-07,7.74920367456171e-07,7.74920367456171e-07
"226252",0.988819265270608,0.193469909512424,1.91135367836761e-07,7.76472752603015e-07,7.76472752603015e-07
"239029",4.14060655609094,0.882246778378786,1.91196435679368e-07,7.76529995523331e-07,7.76529995523331e-07
"19099",-0.916499330172876,0.179375561467328,1.9139945472713e-07,7.77163592886136e-07,7.77163592886136e-07
"269378",-1.45598702681115,0.290889410829252,1.9180341905049e-07,7.78612602383251e-07,7.78612602383251e-07
"622320",1.26519487109319,0.250308968905553,1.92422076729427e-07,7.80932219086036e-07,7.80932219086036e-07
"70821",1.31113920637741,0.260232600510143,1.93039617343806e-07,7.83246164627666e-07,7.83246164627666e-07
"54683",0.670941203208717,0.130032817150805,1.93151483192395e-07,7.83507734274917e-07,7.83507734274917e-07
"433702",-0.80415560843822,0.156530152916221,1.93217268509394e-07,7.83582298444624e-07,7.83582298444624e-07
"67117",0.837485830722697,0.163316962196927,1.96190106691913e-07,7.95443331767801e-07,7.95443331767801e-07
"19011",-2.27954572056727,0.463553662004433,1.96535193067805e-07,7.96647067535755e-07,7.96647067535755e-07
"20650",-1.16227998855251,0.230912036518677,1.97347314402372e-07,7.99742855374161e-07,7.99742855374161e-07
"15258",0.728267279650336,0.141531526262657,1.98032497298553e-07,8.02322838319873e-07,8.02322838319873e-07
"228730",0.645375357587065,0.124929470714644,1.98862193333316e-07,8.05486904141071e-07,8.05486904141071e-07
"217379",0.974895929850611,0.190967468763321,1.99639845402577e-07,8.08438668423467e-07,8.08438668423467e-07
"73847",1.18418373920219,0.23407846782543,1.99820167473772e-07,8.08970700059136e-07,8.08970700059136e-07
"100039179",7.17013000819536,2.50713456543572,2.01302883414774e-07,8.14773913527475e-07,8.14773913527475e-07
"72657",-1.44708589078215,0.289971336483064,2.01697810691254e-07,8.16172536285541e-07,8.16172536285541e-07
"24074",0.921067586424357,0.180325282584033,2.0526428538303e-07,8.30401037048821e-07,8.30401037048821e-07
"56370",-4.78992618814791,0.999890883904198,2.07827270560696e-07,8.40563930112137e-07,8.40563930112137e-07
"100090",0.646995121824758,0.125532869701419,2.08384207583193e-07,8.42610310995642e-07,8.42610310995642e-07
"100861892",2.8266910409582,0.592598618305073,2.14489972135829e-07,8.67087121400159e-07,8.67087121400159e-07
"78603",2.19728701890185,0.451180794087584,2.14868557293163e-07,8.68405196101706e-07,8.68405196101706e-07
"14228",-0.932327149814169,0.183169326326127,2.15800362871652e-07,8.71957956066588e-07,8.71957956066588e-07
"67490",0.745775957574274,0.145390131352731,2.17466200085339e-07,8.78259537603384e-07,8.78259537603384e-07
"16192",5.49007038592396,1.07251250927554,2.17414128175846e-07,8.78259537603384e-07,8.78259537603384e-07
"74504",-0.838008628959887,0.164095578716386,2.18011865830463e-07,8.80248202779079e-07,8.80248202779079e-07
"68385",1.03315239866056,0.203979162511495,2.18975264320925e-07,8.83922129236846e-07,8.83922129236846e-07
"67164",1.8363749710265,0.374625664312109,2.20176945043107e-07,8.88555884170548e-07,8.88555884170548e-07
"54670",0.972684876980746,0.191392563327716,2.22130312243332e-07,8.96220176075732e-07,8.96220176075732e-07
"320678",-2.29397790861107,0.473573914882404,2.22792797582168e-07,8.98673729632318e-07,8.98673729632318e-07
"320225",2.08730151861074,0.430915392684327,2.24661422856207e-07,9.05990075582607e-07,9.05990075582607e-07
"53885",-0.948879184552664,0.187439241501827,2.25274483772978e-07,9.08240784577395e-07,9.08240784577395e-07
"100504027",5.08868541433265,1.04037436887155,2.26355190820023e-07,9.12375348513771e-07,9.12375348513771e-07
"14251",0.790313670386031,0.154632754113166,2.26491131277386e-07,9.12700731354264e-07,9.12700731354264e-07
"15461",-0.969637068707929,0.191088531099243,2.26723344069184e-07,9.13413813664054e-07,9.13413813664054e-07
"67091",0.716524242121472,0.139984417703956,2.27459840920193e-07,9.1615769259522e-07,9.1615769259522e-07
"20304",2.86535075273807,0.601625682263097,2.27627910976084e-07,9.16611295599187e-07,9.16611295599187e-07
"225875",-0.888257239060193,0.175123786098819,2.29379262228217e-07,9.23438676237804e-07,9.23438676237804e-07
"16911",-1.25468619232826,0.250536824760568,2.31071626799575e-07,9.300253204278e-07,9.300253204278e-07
"108857",0.981942747931185,0.193591300729061,2.31918679777788e-07,9.33207345843923e-07,9.33207345843923e-07
"238276",-2.46999962642337,0.50963740879618,2.36329299469205e-07,9.50723611639317e-07,9.50723611639317e-07
"171429",-1.56798262931049,0.317547158709873,2.39239342803469e-07,9.621961889395e-07,9.621961889395e-07
"12042",0.793658480838734,0.156351072439873,2.40728696258601e-07,9.67950705218845e-07,9.67950705218845e-07
"67781",-0.570939731878667,0.111313621864915,2.42083896914064e-07,9.73163136184212e-07,9.73163136184212e-07
"12805",-2.11038390982655,0.437007187757609,2.42545198980295e-07,9.74780486055014e-07,9.74780486055014e-07
"100038560",-3.22373104500686,0.665194733997306,2.43560522121732e-07,9.78623099336955e-07,9.78623099336955e-07
"68721",1.00943829649384,0.199796084633958,2.45023837815215e-07,9.84263435986758e-07,9.84263435986758e-07
"240873",2.88679864872926,0.608836125349983,2.46378705108847e-07,9.89465499380281e-07,9.89465499380281e-07
"67452",0.894421335400575,0.176007306743476,2.46736355061858e-07,9.90661148693835e-07,9.90661148693835e-07
"67765",-3.62518900728825,0.746414478927053,2.49603007309709e-07,1.00192756455306e-06,1.00192756455306e-06
"100017",-0.820538109352239,0.161357429474305,2.50025157149508e-07,1.00337845294522e-06,1.00337845294522e-06
"76901",-1.65409648702251,0.337379590688001,2.52624804999594e-07,1.01356505501051e-06,1.01356505501051e-06
"18693",0.673723717692601,0.131219345984907,2.54805777307894e-07,1.0220673377577e-06,1.0220673377577e-06
"15000",1.02911533887489,0.204088441457621,2.5487736323216e-07,1.0221064566297e-06,1.0221064566297e-06
"210172",1.10965154991293,0.220822550348968,2.55599991463025e-07,1.02475572614208e-06,1.02475572614208e-06
"216238",1.02215841616187,0.202586285564911,2.55982258167718e-07,1.02603945865965e-06,1.02603945865965e-06
"245527",1.65544094038672,0.337595998478535,2.56595404971577e-07,1.0282477682861e-06,1.0282477682861e-06
"436090",-3.4416607454618,0.71343913220801,2.5685742944068e-07,1.02904830553913e-06,1.02904830553913e-06
"211922",0.619122132452052,0.121196338341538,2.5811276442487e-07,1.03382699199009e-06,1.03382699199009e-06
"67681",-1.09343072568413,0.217776221726622,2.59049346226388e-07,1.03732696054317e-06,1.03732696054317e-06
"100042198",-2.31426499915566,0.481096917375181,2.60340378133563e-07,1.04224423602514e-06,1.04224423602514e-06
"67510",0.965740282800031,0.191186633022757,2.6527845988965e-07,1.06175616028472e-06,1.06175616028472e-06
"68778",1.00860809163472,0.200244881029186,2.67133172170434e-07,1.06892068166964e-06,1.06892068166964e-06
"71435",0.790408074209614,0.156553436041717,2.69020508071003e-07,1.07621224550186e-06,1.07621224550186e-06
"55925",1.83181927975111,0.376461848289836,2.70850280896887e-07,1.08327005643009e-06,1.08327005643009e-06
"100038464",3.43911937275645,0.737368895840801,2.7194826972484e-07,1.0873983789433e-06,1.0873983789433e-06
"57905",-0.777282663027607,0.153105847081035,2.75100590605544e-07,1.09973706474235e-06,1.09973706474235e-06
"215446",1.6483161545129,0.337741513002271,2.78505788474402e-07,1.11308043604494e-06,1.11308043604494e-06
"230648",-0.785389084001693,0.154873860974884,2.81571439608508e-07,1.12506064702167e-06,1.12506064702167e-06
"170772",-1.47093215937952,0.298320374934057,2.81827347082003e-07,1.12581103123864e-06,1.12581103123864e-06
"434218",1.75903051523744,0.362245620529806,2.82104507808332e-07,1.12664593236814e-06,1.12664593236814e-06
"21849",-0.77060040267006,0.151973968876764,2.82751953206806e-07,1.12895888563007e-06,1.12895888563007e-06
"216846",-0.821373421214256,0.162502485665204,2.84431620620682e-07,1.13539113471622e-06,1.13539113471622e-06
"68051",-1.19963820326366,0.240642192109916,2.8483302436809e-07,1.13671895045981e-06,1.13671895045981e-06
"233115",-1.23347315727043,0.247871661400834,2.85805386536016e-07,1.14032417075557e-06,1.14032417075557e-06
"56299",1.35481092813137,0.274288450304295,2.87827602926924e-07,1.14811541418486e-06,1.14811541418486e-06
"240916",-3.18519153716874,0.655895786887502,2.89080929089077e-07,1.15283661226597e-06,1.15283661226597e-06
"271813",-1.7401735925073,0.360407373580385,2.91973248687068e-07,1.16409015938187e-06,1.16409015938187e-06
"554327",-3.25214187548618,0.704954582003757,2.93436435935029e-07,1.16964173764312e-06,1.16964173764312e-06
"14066",1.54132082634225,0.315298182050981,2.94423555905365e-07,1.17329348580416e-06,1.17329348580416e-06
